sentence_id,per_language_id,raw_text,has_english,jieba_seg,spacy_seg,stanza_seg,jieba_spacy_agree,jieba_stanza_agree,spacy_stanza_agree,all_agree,jieba_parsed,jieba_readings,jieba_time_s,jieba_ram_kb,jieba_edges,spacy_parsed,spacy_readings,spacy_time_s,spacy_ram_kb,spacy_edges,stanza_parsed,stanza_readings,stanza_time_s,stanza_ram_kb,stanza_edges,jieba_ace_input,spacy_ace_input,stanza_ace_input
7332,717,欧盟向 Morocco 的援助组织拨款 100 万欧元。,True,欧盟 向   Morocco   的 援助 组织 拨款   100   万 欧元 。,欧盟 向 Morocco 的 援助 组织 拨款 100 万 欧元 。,欧盟 向 Morocco 的 援助 组织 拨款 100 万 欧 元 。,False,False,False,False,False,0,0.13596,21099,2567,False,0,0.07725,21099,2567,False,0,0.07786,21924,2697,欧盟 向   Morocco   的 援助 组织 拨款   100   万 欧元 。,欧盟 向 Morocco 的 援助 组织 拨款 100 万 欧元 。,欧盟 向 Morocco 的 援助 组织 拨款 100 万 欧 元 。
416,103,根据传说，七月二十二是财帛星君的成道日。,False,根据 传说 ， 七月 二十二 是 财帛 星君 的 成道 日 。,根据 传说 ， 七月 二十二 是 财帛 星君 的 成道 日 。,根据 传说 ， 七 月 二十二 是 财帛 星君 的 成道 日 。,True,False,False,False,True,1,0.36735,70274,6721,True,1,0.36735,70274,6721,True,1,0.58386,115765,9560,根据 传说 ， 七月 二十二 是 财帛 星君 的 成道 日 。,根据 传说 ， 七月 二十二 是 财帛 星君 的 成道 日 。,根据 传说 ， 七 月 二十二 是 财帛 星君 的 成道 日 。
6304,648,Manchester City 1-0 战胜 Inter Milan，首次获得 Champions League 冠军。,True,Manchester   City   1 - 0   战胜   Inter   Milan ， 首次 获得   Champions   League   冠军 。,Manchester City 1-0 战胜 Inter Milan ， 首次 获得 Champions League 冠军 。,Manchester City 1-0 战胜 Inter Milan ， 首次 获得 Champions League 冠军 。,False,False,True,False,True,1,0.1637,31595,3713,True,1,0.22165,45211,4767,True,1,0.22165,45211,4767,Manchester   City   1 - 0   战胜   Inter   Milan ， 首次 获得   Champions   League   冠军 。,Manchester City 1-0 战胜 Inter Milan ， 首次 获得 Champions League 冠军 。,Manchester City 1-0 战胜 Inter Milan ， 首次 获得 Champions League 冠军 。
12869,1106,Palisades Fire 于 2025 年 1 月 7 日爆发，现已成为洛杉矶山火危机的一部分，目前有三场主要大火燃烧了数千英亩的土地。,True,Palisades   Fire   于   2025   年   1   月   7   日 爆发 ， 现已 成为 洛杉矶 山火 危机 的 一部分 ， 目前 有 三场 主要 大火 燃烧 了 数千 英亩 的 土地 。,Palisades Fire 于 2025 年 1 月 7 日 爆发 ， 现 已 成为 洛杉矶 山火 危机 的 一部分 ， 目前 有 三 场 主要 大火 燃烧 了 数千 英亩 的 土地 。,Palisades Fire 于 2025 年 1 月 7 日 爆发 ， 现已 成 为 洛杉矶 山火 危机 的 一 部分 ， 目前 有 三 场 主要 大火 燃烧 了 数千 英 亩 的 土地 。,False,False,False,False,False,-1,10,0,0,False,-1,10,0,0,False,-1,10,0,0,Palisades   Fire   于   2025   年   1   月   7   日 爆发 ， 现已 成为 洛杉矶 山火 危机 的 一部分 ， 目前 有 三场 主要 大火 燃烧 了 数千 英亩 的 土地 。,Palisades Fire 于 2025 年 1 月 7 日 爆发 ， 现 已 成为 洛杉矶 山火 危机 的 一部分 ， 目前 有 三 场 主要 大火 燃烧 了 数千 英亩 的 土地 。,Palisades Fire 于 2025 年 1 月 7 日 爆发 ， 现已 成 为 洛杉矶 山火 危机 的 一 部分 ， 目前 有 三 场 主要 大火 燃烧 了 数千 英 亩 的 土地 。
10649,947,目前美国通货膨胀率已从 2022 年 6 月的峰值 9.1% 降至 2.5%，但就业增长也放缓，失业率升至 4.2%。,False,目前 美国 通货膨胀率 已 从   2022   年   6   月 的 峰值   9.1%   降 至   2.5% ， 但 就业 增长 也 放缓 ， 失业率 升至   4.2% 。,目前 美国 通货膨胀率 已 从 2022 年 6 月 的 峰值 9.1% 降至 2.5% ， 但 就业 增长 也 放缓 ， 失业率 升至 4. 2% 。,目前 美国 通货 膨胀 率 已 从 2022 年 6 月 的 峰值 9.1% 降至 2.5% ， 但 就业 增长 也 放缓 ， 失业 率升 至 4.2% 。,False,False,False,False,False,0,3.4487,323482,30233,False,0,1.45381,195355,19026,False,0,0.62308,136019,14039,目前 美国 通货膨胀率 已 从   2022   年   6   月 的 峰值   9.1%   降 至   2.5% ， 但 就业 增长 也 放缓 ， 失业率 升至   4.2% 。,目前 美国 通货膨胀率 已 从 2022 年 6 月 的 峰值 9.1% 降至 2.5% ， 但 就业 增长 也 放缓 ， 失业率 升至 4. 2% 。,目前 美国 通货 膨胀 率 已 从 2022 年 6 月 的 峰值 9.1% 降至 2.5% ， 但 就业 增长 也 放缓 ， 失业 率升 至 4.2% 。
9182,831,随着这些变化的发生，预计欧洲议会将采取更保守的移民政策，并可能在气候变化倡议上表现得不那么积极。,False,随着 这些 变化 的 发生 ， 预计 欧洲议会 将 采取 更 保守 的 移民 政策 ， 并 可能 在 气候变化 倡议 上 表现 得 不 那么 积极 。,随着 这些 变化 的 发生 ， 预计 欧洲 议会 将 采取 更 保守 的 移民 政策 ， 并 可能 在 气候 变化 倡议 上 表现 得 不 那么 积极 。,随 着 这些 变化 的 发生 ， 预计 欧洲 议会 将 采取 更 保守 的 移民 政策 ， 并 可能 在 气候 变化 倡议 上 表现 得 不 那么 积极 。,False,False,False,False,False,-1,10,0,0,False,-1,10,0,0,False,-1,10,0,0,随着 这些 变化 的 发生 ， 预计 欧洲议会 将 采取 更 保守 的 移民 政策 ， 并 可能 在 气候变化 倡议 上 表现 得 不 那么 积极 。,随着 这些 变化 的 发生 ， 预计 欧洲 议会 将 采取 更 保守 的 移民 政策 ， 并 可能 在 气候 变化 倡议 上 表现 得 不 那么 积极 。,随 着 这些 变化 的 发生 ， 预计 欧洲 议会 将 采取 更 保守 的 移民 政策 ， 并 可能 在 气候 变化 倡议 上 表现 得 不 那么 积极 。
1977,212,这是 Amy 一年 中最喜欢的日子 - 圣诞节快到了！外面下雪了，她在温暖的床上睡着了。,True,这是   Amy   一年   中 最 喜欢 的 日子   -   圣诞节 快到 了 ！ 外面 下雪 了 ， 她 在 温暖 的 床上 睡着 了 。,这是 Amy 一 年 中 最 喜欢 的 日子 - 圣诞节 快 到 了 ！ 外面 下雪 了 ， 她 在 温暖 的 床 上 睡 着 了 。,这是 Amy 一年 中最 喜欢 的 日子 - 圣诞 节快 到 了 ！ 外面 下雪 了 ， 她 在 温暖 的 床上 睡着 了 。,False,False,False,False,False,0,0.0,0,0,False,0,7.32146,666564,62574,False,0,0.0,0,0,这是   Amy   一年   中 最 喜欢 的 日子   -   圣诞节 快到 了 ！ 外面 下雪 了 ， 她 在 温暖 的 床上 睡着 了 。,这是 Amy 一 年 中 最 喜欢 的 日子 - 圣诞节 快 到 了 ！ 外面 下雪 了 ， 她 在 温暖 的 床 上 睡 着 了 。,这是 Amy 一年 中最 喜欢 的 日子 - 圣诞 节快 到 了 ！ 外面 下雪 了 ， 她 在 温暖 的 床上 睡着 了 。
9197,833,有一个叫薛定谔的科学家做了一个特别的实验。,False,有 一个 叫 薛定谔 的 科学家 做 了 一个 特别 的 实验 。,有 一个 叫 薛定谔 的 科学家 做 了 一个 特别 的 实验 。,有 一 个 叫 薛 定 谔 的 科学 家 做 了 一 个 特别 的 实验 。,True,False,False,False,True,1,0.42885,81560,8623,True,1,0.42885,81560,8623,True,1,1.10564,206179,20626,有 一个 叫 薛定谔 的 科学家 做 了 一个 特别 的 实验 。,有 一个 叫 薛定谔 的 科学家 做 了 一个 特别 的 实验 。,有 一 个 叫 薛 定 谔 的 科学 家 做 了 一 个 特别 的 实验 。
11356,1003,她在 10 月 15 日最后一次被看到。经过大规模搜救，她在 Nungar Creek 小道上被发现。,True,她 在   10   月   15   日 最后 一次 被 看到 。 经过 大规模 搜救 ， 她 在   Nungar   Creek   小道 上 被 发现 。,她 在 10 月 15 日 最后 一 次 被 看到 。 经过 大规模 搜救 ， 她 在 Nungar Creek 小道 上 被 发现 。,她 在 10 月 15 日 最后 一 次 被 看到 。 经过 大 规模 搜救 ， 她 在 Nungar Creek 小道 上 被 发现 。,False,False,False,False,False,0,0.36185,70410,7958,False,0,0.4151,80603,8920,False,0,0.53799,94153,10302,她 在   10   月   15   日 最后 一次 被 看到 。 经过 大规模 搜救 ， 她 在   Nungar   Creek   小道 上 被 发现 。,她 在 10 月 15 日 最后 一 次 被 看到 。 经过 大规模 搜救 ， 她 在 Nungar Creek 小道 上 被 发现 。,她 在 10 月 15 日 最后 一 次 被 看到 。 经过 大 规模 搜救 ， 她 在 Nungar Creek 小道 上 被 发现 。
16413,1357,父亲好奇地问：“你为什么给自己挑最小 的？”,False,父亲 好奇 地问 ： “ 你 为什么 给 自己 挑 最小   的 ？ ”,父亲 好奇 地 问 ： “ 你 为什么 给 自己 挑 最 小 的 ？ ”,父亲 好奇 地 问 ： “ 你 为 什么 给 自己 挑 最小 的 ？ ”,False,False,False,False,False,0,0.0,0,0,False,0,0.17559,31492,3781,False,0,0.0,0,0,父亲 好奇 地问 ： “ 你 为什么 给 自己 挑 最小   的 ？ ”,父亲 好奇 地 问 ： “ 你 为什么 给 自己 挑 最 小 的 ？ ”,父亲 好奇 地 问 ： “ 你 为 什么 给 自己 挑 最小 的 ？ ”
12909,1109,房间里有一种朴实的健康气息，这是昨晚所没有的。,False,房间 里 有 一种 朴实 的 健康 气息 ， 这是 昨晚 所 没有 的 。,房间 里 有 一 种 朴实 的 健康 气息 ， 这是 昨晚 所 没有 的 。,房间 里 有 一 种 朴实 的 健康 气息 ， 这 是 昨晚 所 没有 的 。,False,False,False,False,False,0,0.32961,51032,5730,False,0,0.24996,51031,5730,False,0,0.21996,51032,5730,房间 里 有 一种 朴实 的 健康 气息 ， 这是 昨晚 所 没有 的 。,房间 里 有 一 种 朴实 的 健康 气息 ， 这是 昨晚 所 没有 的 。,房间 里 有 一 种 朴实 的 健康 气息 ， 这 是 昨晚 所 没有 的 。
10738,955,活动人士庆祝这是经过多年努力争取得到的巨大胜利。,False,活动 人士 庆祝 这是 经过 多年 努力争取 得到 的 巨大胜利 。,活动 人士 庆祝 这是 经过 多年 努力 争取 得到 的 巨大 胜利 。,活动 人士 庆祝 这 是 经过 多 年 努力 争取 得到 的 巨大 胜利 。,False,False,False,False,False,0,0.09034,20594,2598,False,0,0.10229,20303,2638,False,0,0.10661,27675,3362,活动 人士 庆祝 这是 经过 多年 努力争取 得到 的 巨大胜利 。,活动 人士 庆祝 这是 经过 多年 努力 争取 得到 的 巨大 胜利 。,活动 人士 庆祝 这 是 经过 多 年 努力 争取 得到 的 巨大 胜利 。
481,120,它的历史可以追溯到 3000 多年前，中国人尊月亮为振兴和丰收的象征，是继农历新年之后第二个最重要的中国传统节日。,False,它 的 历史 可以 追溯到   3000   多年 前 ， 中国 人尊 月亮 为 振兴 和 丰收 的 象征 ， 是 继 农历 新年 之后 第二个 最 重要 的 中国 传统节日 。,它 的 历史 可以 追溯 到 3000 多年 前 ， 中国人 尊月 亮为 振兴 和 丰收 的 象征 ， 是 继 农历 新年 之后 第二 个 最 重要 的 中国 传统 节日 。,它 的 历史 可以 追溯 到 3000 多 年 前 ， 中国 人尊 月 亮 为 振兴 和 丰收 的 象征 ， 是 继 农历 新年 之后 第二 个 最 重要 的 中国 传统 节日 。,False,False,False,False,False,0,0.0,0,0,False,0,1.23599,173502,18064,False,0,0.81714,161040,16374,它 的 历史 可以 追溯到   3000   多年 前 ， 中国 人尊 月亮 为 振兴 和 丰收 的 象征 ， 是 继 农历 新年 之后 第二个 最 重要 的 中国 传统节日 。,它 的 历史 可以 追溯 到 3000 多年 前 ， 中国人 尊月 亮为 振兴 和 丰收 的 象征 ， 是 继 农历 新年 之后 第二 个 最 重要 的 中国 传统 节日 。,它 的 历史 可以 追溯 到 3000 多 年 前 ， 中国 人尊 月 亮 为 振兴 和 丰收 的 象征 ， 是 继 农历 新年 之后 第二 个 最 重要 的 中国 传统 节日 。
3580,450,他们在星空下许下诺言，牵起彼此的手行走于人间。,False,他们 在 星空 下 许下诺言 ， 牵起 彼此 的 手 行走 于 人间 。,他们 在 星空 下许 下 诺言 ， 牵起 彼此 的 手行 走于 人间 。,他们 在 星空 下 许下 诺 言 ， 牵起 彼此 的 手 行走 于 人间 。,False,False,False,False,True,1,0.59127,142256,13747,True,1,0.91199,160087,15485,True,1,0.67057,152620,14955,他们 在 星空 下 许下诺言 ， 牵起 彼此 的 手 行走 于 人间 。,他们 在 星空 下许 下 诺言 ， 牵起 彼此 的 手行 走于 人间 。,他们 在 星空 下 许下 诺 言 ， 牵起 彼此 的 手 行走 于 人间 。
8566,798,韩国政府已花费数十亿美元试图扭转这一趋势，但成效并不显著。,False,韩国政府 已 花费 数十亿美元 试图 扭转 这一 趋势 ， 但 成效 并 不 显著 。,韩国 政府 已 花费 数十亿 美元 试图 扭转 这 一 趋势 ， 但 成效 并 不 显著 。,韩国 政府 已 花费 数十亿 美 元 试图 扭转 这 一 趋势 ， 但 成效 并 不 显著 。,False,False,False,False,False,0,0.0,0,0,False,0,0.08431,19465,2763,False,0,0.085,22114,3069,韩国政府 已 花费 数十亿美元 试图 扭转 这一 趋势 ， 但 成效 并 不 显著 。,韩国 政府 已 花费 数十亿 美元 试图 扭转 这 一 趋势 ， 但 成效 并 不 显著 。,韩国 政府 已 花费 数十亿 美 元 试图 扭转 这 一 趋势 ， 但 成效 并 不 显著 。
5799,616,豆腐是中国传统食品之一，由黄豆为原料制成。,False,豆腐 是 中国 传统 食品 之一 ， 由 黄豆 为 原料 制成 。,豆腐 是 中国 传统 食品 之一 ， 由 黄豆 为 原料 制成 。,豆腐 是 中国 传统 食品 之 一 ， 由 黄豆 为 原料 制成 。,True,False,False,False,True,1,0.39759,84714,6897,True,1,0.39759,84714,6897,True,1,0.28917,69271,6658,豆腐 是 中国 传统 食品 之一 ， 由 黄豆 为 原料 制成 。,豆腐 是 中国 传统 食品 之一 ， 由 黄豆 为 原料 制成 。,豆腐 是 中国 传统 食品 之 一 ， 由 黄豆 为 原料 制成 。
19782,1491,"你前男友打电话来，可能也不 是真的关心你。有的人只是不 想让你走远。""",False,"你 前男友 打电话 来 ， 可能 也 不   是 真的 关心 你 。 有 的 人 只是 不   想 让 你 走 远 。 ""","你 前 男友 打电话 来 ， 可能 也 不 是 真的 关心 你 。 有的 人 只是 不 想 让 你 走远 。 ""","你 前 男友 打 电话 来 ， 可能 也 不 是 真的 关心 你 。 有的 人 只 是 不 想 让 你 走远 。 """,False,False,False,False,False,0,0.4927,112205,12180,False,0,0.44994,112261,12234,False,0,0.29779,67904,7939,"你 前男友 打电话 来 ， 可能 也 不   是 真的 关心 你 。 有 的 人 只是 不   想 让 你 走 远 。 ""","你 前 男友 打电话 来 ， 可能 也 不 是 真的 关心 你 。 有的 人 只是 不 想 让 你 走远 。 ""","你 前 男友 打 电话 来 ， 可能 也 不 是 真的 关心 你 。 有的 人 只 是 不 想 让 你 走远 。 """
8711,807,这一事件加剧人们对波音公司最近的安全担忧，该公司制造的飞机在近几个月里已涉及多起技术问题和事件。,False,这一 事件 加剧 人们 对 波音公司 最近 的 安全 担忧 ， 该 公司 制造 的 飞机 在 近几个月 里 已 涉及 多 起 技术 问题 和 事件 。,这 一 事件 加剧 人们 对 波音 公司 最近 的 安全 担忧 ， 该 公司 制造 的 飞机 在 近 几 个 月 里 已 涉及 多 起 技术 问题 和 事件 。,这 一 事件 加剧 人们 对 波音 公司 最近 的 安全 担忧 ， 该 公司 制造 的 飞机 在 近 几 个 月 里 已 涉及 多 起 技术 问题 和 事件 。,False,False,True,False,False,0,0.0,0,0,False,0,0.5532,103675,11792,False,0,0.5532,103675,11792,这一 事件 加剧 人们 对 波音公司 最近 的 安全 担忧 ， 该 公司 制造 的 飞机 在 近几个月 里 已 涉及 多 起 技术 问题 和 事件 。,这 一 事件 加剧 人们 对 波音 公司 最近 的 安全 担忧 ， 该 公司 制造 的 飞机 在 近 几 个 月 里 已 涉及 多 起 技术 问题 和 事件 。,这 一 事件 加剧 人们 对 波音 公司 最近 的 安全 担忧 ， 该 公司 制造 的 飞机 在 近 几 个 月 里 已 涉及 多 起 技术 问题 和 事件 。
691,174,来自中国上海的 Edward Gaming (EDG) 以 3:2 击败了韩国的 Damwon Gaming (DK)，夺得全球总冠军。,True,来自 中国 上海 的   Edward   Gaming   ( EDG )   以   3 : 2   击败 了 韩国 的   Damwon   Gaming   ( DK ) ， 夺得 全球 总冠军 。,来自 中国 上海 的 Edward Gaming (ED G) 以 3 : 2 击败 了 韩国 的 Damwon Gaming (D K) ， 夺得 全球 总冠军 。,来 自 中国 上海 的 Edward Gaming (ED G) 以 3:2 击败 了 韩国 的 Damwon Gaming (D K ) ， 夺得 全球 总 冠军 。,False,False,False,False,False,0,0.57506,116239,12330,True,1,1.89639,304894,26020,False,0,1.5436,261926,24251,来自 中国 上海 的   Edward   Gaming   ( EDG )   以   3 : 2   击败 了 韩国 的   Damwon   Gaming   ( DK ) ， 夺得 全球 总冠军 。,来自 中国 上海 的 Edward Gaming (ED G) 以 3 : 2 击败 了 韩国 的 Damwon Gaming (D K) ， 夺得 全球 总冠军 。,来 自 中国 上海 的 Edward Gaming (ED G) 以 3:2 击败 了 韩国 的 Damwon Gaming (D K ) ， 夺得 全球 总 冠军 。
3362,437,警员于是去询问 Nancy 和 John。,True,警员 于是 去 询问   Nancy   和   John 。,警员 于是 去 询问 Nancy 和 John 。,警员 于是 去 询问 Nancy 和 John 。,False,False,True,False,False,0,0.07068,3811,736,False,0,0.02309,3811,736,False,0,0.02309,3811,736,警员 于是 去 询问   Nancy   和   John 。,警员 于是 去 询问 Nancy 和 John 。,警员 于是 去 询问 Nancy 和 John 。
13979,1182,同时，Greenland 内部对独立有不同看法，有人想马上独立，也有人担心经济问题。,True,同时 ， Greenland   内部 对 独立 有 不同 看法 ， 有人 想 马上 独立 ， 也 有人 担心 经济 问题 。,同时 ， Greenland 内部 对 独立 有 不同 看法 ， 有人 想 马上 独立 ， 也 有人 担心 经济 问题 。,同时 ， Greenland 内部 对 独立 有 不同 看法 ， 有 人想 马上 独立 ， 也 有 人 担心 经济 问题 。,False,False,False,False,False,0,0.47811,78898,8624,False,0,0.47032,78898,8624,False,0,4.08009,354534,32201,同时 ， Greenland   内部 对 独立 有 不同 看法 ， 有人 想 马上 独立 ， 也 有人 担心 经济 问题 。,同时 ， Greenland 内部 对 独立 有 不同 看法 ， 有人 想 马上 独立 ， 也 有人 担心 经济 问题 。,同时 ， Greenland 内部 对 独立 有 不同 看法 ， 有 人想 马上 独立 ， 也 有 人 担心 经济 问题 。
11181,990,这次活动是当地的加盟店主在执法部门的请求下安排的。,False,这次 活动 是 当地 的 加盟店 主在 执法 部门 的 请求 下 安排 的 。,这次 活动 是 当地 的 加盟店 主 在 执法 部门 的 请求 下 安排 的 。,这 次 活动 是 当地 的 加盟 店 主 在 执法 部门 的 请求 下 安排 的 。,False,False,False,False,False,0,0.58436,95596,9369,False,0,0.30764,64852,6867,False,0,0.18719,45940,5283,这次 活动 是 当地 的 加盟店 主在 执法 部门 的 请求 下 安排 的 。,这次 活动 是 当地 的 加盟店 主 在 执法 部门 的 请求 下 安排 的 。,这 次 活动 是 当地 的 加盟 店 主 在 执法 部门 的 请求 下 安排 的 。
10244,913,研究人员在大西洋两岸的巴西和喀麦隆发现了超过 260 个白垩纪早期的恐龙足迹。,False,研究 人员 在 大西洋 两岸 的 巴西 和 喀麦隆 发现 了 超过   260   个 白垩纪 早期 的 恐龙 足迹 。,研究 人员 在 大西洋 两岸 的 巴西 和 喀麦隆 发现 了 超过 260 个 白垩纪 早期 的 恐龙 足迹 。,研究 人员 在 大西 洋 两 岸 的 巴西 和 喀麦隆 发现 了 超过 260 个 白垩 纪 早期 的 恐龙 足迹 。,False,False,False,False,True,1,0.87991,212455,19081,True,1,0.85164,212455,19081,False,-1,10,0,0,研究 人员 在 大西洋 两岸 的 巴西 和 喀麦隆 发现 了 超过   260   个 白垩纪 早期 的 恐龙 足迹 。,研究 人员 在 大西洋 两岸 的 巴西 和 喀麦隆 发现 了 超过 260 个 白垩纪 早期 的 恐龙 足迹 。,研究 人员 在 大西 洋 两 岸 的 巴西 和 喀麦隆 发现 了 超过 260 个 白垩 纪 早期 的 恐龙 足迹 。
14043,1187,此次下跌主要受特朗普的激进关税政策影响。,False,此次 下跌 主要 受 特朗普 的 激进 关税 政策 影响 。,此次 下跌 主要 受特朗普 的 激进 关税 政策 影响 。,此次 下跌 主要 受 特朗普 的 激进 关税 政策 影响 。,False,True,False,False,False,0,0.21839,14366,1881,False,0,0.06806,12080,1616,False,0,0.21839,14366,1881,此次 下跌 主要 受 特朗普 的 激进 关税 政策 影响 。,此次 下跌 主要 受特朗普 的 激进 关税 政策 影响 。,此次 下跌 主要 受 特朗普 的 激进 关税 政策 影响 。
16472,1361,一些领导人则表示，此次谈判破裂应成为推动更有力行动的警钟。,False,一些 领导人 则 表示 ， 此次 谈判 破裂 应 成为 推动 更 有力 行动 的 警钟 。,一些 领导人 则 表示 ， 此次 谈判 破裂 应 成为 推动 更 有力 行动 的 警钟 。,一些 领导 人 则 表示 ， 此次 谈判 破裂 应 成 为 推动 更 有力 行动 的 警钟 。,True,False,False,False,False,0,0.16199,20656,2844,False,0,0.16199,20656,2844,False,0,0.21787,37025,4523,一些 领导人 则 表示 ， 此次 谈判 破裂 应 成为 推动 更 有力 行动 的 警钟 。,一些 领导人 则 表示 ， 此次 谈判 破裂 应 成为 推动 更 有力 行动 的 警钟 。,一些 领导 人 则 表示 ， 此次 谈判 破裂 应 成 为 推动 更 有力 行动 的 警钟 。
3599,451,然而警方却无法找到任何有关嫌犯和画作下落的线索。,False,然而 警方 却 无法 找到 任何 有关 嫌犯 和 画作 下落 的 线索 。,然而 警方 却 无法 找到 任何 有关 嫌犯 和 画作 下落 的 线索 。,然而 警方 却 无法 找到 任何 有关 嫌犯 和 画作 下落 的 线索 。,True,True,True,True,True,1,0.14777,32316,3675,True,1,0.14777,32316,3675,True,1,0.14777,32316,3675,然而 警方 却 无法 找到 任何 有关 嫌犯 和 画作 下落 的 线索 。,然而 警方 却 无法 找到 任何 有关 嫌犯 和 画作 下落 的 线索 。,然而 警方 却 无法 找到 任何 有关 嫌犯 和 画作 下落 的 线索 。
12477,1082,Della 拿着钱精心挑选了一条漂亮的铂金表链，花了二十一美元。,True,Della   拿 着 钱 精心 挑选 了 一条 漂亮 的 铂金 表链 ， 花 了 二十一 美元 。,Della 拿 着 钱 精心 挑选 了 一 条 漂亮 的 铂金 表链 ， 花 了 二十一 美元 。,Della 拿 着钱 精心 挑选 了 一 条 漂亮 的 铂金 表链 ， 花 了 二十一 美 元 。,False,False,False,False,False,0,0.3768,88566,9373,False,0,0.38441,88565,9373,False,0,0.0,0,0,Della   拿 着 钱 精心 挑选 了 一条 漂亮 的 铂金 表链 ， 花 了 二十一 美元 。,Della 拿 着 钱 精心 挑选 了 一 条 漂亮 的 铂金 表链 ， 花 了 二十一 美元 。,Della 拿 着钱 精心 挑选 了 一 条 漂亮 的 铂金 表链 ， 花 了 二十一 美 元 。
19527,1488,"""你的工作就是吃饭吗？""苏然有点惊讶。",False,""" 你 的 工作 就是 吃饭 吗 ？ "" 苏然 有点 惊讶 。",""" 你 的 工作 就是 吃饭 吗 ？ "" 苏然 有点 惊讶 。",""" 你 的 工作 就是 吃饭 吗 ？ "" 苏然 有点 惊讶 。",True,True,True,True,False,0,0.21783,36086,4028,False,0,0.21783,36086,4028,False,0,0.21783,36086,4028,""" 你 的 工作 就是 吃饭 吗 ？ "" 苏然 有点 惊讶 。",""" 你 的 工作 就是 吃饭 吗 ？ "" 苏然 有点 惊讶 。",""" 你 的 工作 就是 吃饭 吗 ？ "" 苏然 有点 惊讶 。"
6178,642,"事故涉及 Balasore, Odisha 的两列客运列车和一列货运列车。",True,"事故 涉及   Balasore ,   Odisha   的 两列 客运 列车 和 一列 货运 列车 。","事故 涉及 Balasore , Odisha 的 两 列 客运 列车 和 一 列 货运 列车 。","事故 涉及 Balasore, Odisha 的 两 列 客运 列车 和 一 列 货运 列车 。",False,False,False,False,False,0,0.16561,33524,3648,False,0,0.386,91807,8282,False,0,0.47358,93622,8307,"事故 涉及   Balasore ,   Odisha   的 两列 客运 列车 和 一列 货运 列车 。","事故 涉及 Balasore , Odisha 的 两 列 客运 列车 和 一 列 货运 列车 。","事故 涉及 Balasore, Odisha 的 两 列 客运 列车 和 一 列 货运 列车 。"
8345,786,小凯拿起一根胡萝卜，笑着说：“这个胡萝卜看起来又新鲜又甜，我们买一些吧。”,False,小凯 拿 起 一根 胡萝卜 ， 笑 着 说 ： “ 这个 胡萝卜 看起来 又 新鲜 又 甜 ， 我们 买 一些 吧 。 ”,小凯 拿起 一 根 胡萝卜 ， 笑 着 说 ： “ 这个 胡萝卜 看起来 又 新鲜 又 甜 ， 我们 买 一些 吧 。 ”,小凯拿起 一 根 胡 萝 卜 ， 笑 着 说 ： “ 这 个 胡 萝 卜 看 起来 又 新鲜 又甜 ， 我们 买 一些 吧 。 ”,False,False,False,False,False,0,0.26796,53449,6391,False,0,0.20685,39647,5157,False,0,0.0,0,0,小凯 拿 起 一根 胡萝卜 ， 笑 着 说 ： “ 这个 胡萝卜 看起来 又 新鲜 又 甜 ， 我们 买 一些 吧 。 ”,小凯 拿起 一 根 胡萝卜 ， 笑 着 说 ： “ 这个 胡萝卜 看起来 又 新鲜 又 甜 ， 我们 买 一些 吧 。 ”,小凯拿起 一 根 胡 萝 卜 ， 笑 着 说 ： “ 这 个 胡 萝 卜 看 起来 又 新鲜 又甜 ， 我们 买 一些 吧 。 ”
793,201,最高法院可能会 否决这项将宗教 学校排除在外的州计划。,False,最高法院 可能 会   否决 这项 将 宗教   学校 排除 在外 的 州 计划 。,最高 法院 可能 会 否决 这项 将 宗教 学校 排除 在外 的 州 计划 。,最高 法院 可能 会 否决 这 项 将 宗教 学校 排除 在 外 的 州 计划 。,False,False,False,False,True,1,0.7409,131694,12752,False,0,0.61217,121334,12838,False,0,0.22177,57215,6520,最高法院 可能 会   否决 这项 将 宗教   学校 排除 在外 的 州 计划 。,最高 法院 可能 会 否决 这项 将 宗教 学校 排除 在外 的 州 计划 。,最高 法院 可能 会 否决 这 项 将 宗教 学校 排除 在 外 的 州 计划 。
